"EventDate","CaclEventStartTime2","CalcEventEndTime2","CalcEventType","EventTitleName","EventLocation","EventDescription","Latitude","Longitude"
"April 9, 2011",19:45:00,22:00:00,"RDP","Next Act Presents ""The Scarlet Pimpernel""","Next House (W71), Tastefully Furnished Lounge","Next Act presents an exciting tale about adventure, romance, and intrigue. Percy, a rich noble of England and an apparent fop, becomes a hero for France (known only as the Scarlet Pimpernel) during the French Revolution, by saving anyone he can from Madame Guillotine. Remember, you better go before the show, because there often is a line! Tickets are FREE and will be available at the door.","42.35453222211426","-71.10222816467285"
"April 9, 2011",19:47:00,20:47:00,"D","mitBEEF OFF","Random Hall (NW61)","It's the annual prestigious mitBEEF competition, and you are the judge. Many will enter, but only one will take home the prize. Which one will it be? You decide.","42.362035","-71.098074"
"April 9, 2011",20:00:00,"?","F","Ice Cream & Video Games ","Theta Delta Chi, 372 Memorial Dr., Cambridge","Come for the ice cream. Stay for the video games.","42.356355751762926","-71.09648287296295"
"April 9, 2011",20:00:00,21:00:00,"D","Milkshakes, Cookies, and Smoothies","New House (W70), House 6, 5th Floor, French House Kitchen","Ils sont bons pour la sante.","42.35500793060204","-71.10113382339478"
"April 9, 2011",20:00:00,21:00:00,"RO","Roadkill Buffet Presents: The CPW Show","Room 6-120","Come check out MIT's premier improv comedy troupe. It's like ""Whose Line is it Anyway?"" but better. We hope you're ready to laugh, because we've got the funny.","42.359491306198116","-71.09043180942535"
"April 9, 2011",20:00:00,21:00:00,"F","Fast Food Pyramid","Sigma Phi Epsilon, 518 Beacon St. (Big Red Door), Boston","The Egyptians built the Great Pyramids. SigEp builds the Fast Food Pyramid, built with caloric love. Come by for delicious McDonald's, Wendy's, and Burger King!","42.35074327367393","-71.09054982662201"
"April 9, 2011",20:00:00,21:00:00,"F","Cupcakes and Tie-Dye!","WILG, 355 Massachusetts Ave., Cambridge","Come hang out on our roofdeck (or inside, if it's cold or rainy) and make some rockin tie-dye t-shirts. Meanwhile, eat/decorate (either or both) some homemade cupcakes. Cupcakes make everything awesome.","42.36318955298668","-71.09924554824829"
"April 9, 2011",20:00:00,21:30:00,"RPO","La Ronde: Let's Get it On","Kresge Auditorium (W16), Little Theater","It's time to head to the beach! Come see “La Ronde: Let's Get it On,” directed by Anna Kohler, adapted from the play by Arthur Schnitzler. Admission is free for pre-frosh and half price for parents.","42.35806823577551","-71.09503984451294"
"April 9, 2011",20:00:00,21:30:00,"D","FOODS!! (Dinner)","New House (W70), House 6, 1st Floor, German House Lounge","Come stuff yourselves with delicious German food until you burst and re-energize for the long night of partying and random shenanigans ahead!","42.35503964437319","-71.10109090805054"
"April 9, 2011",20:00:00,21:30:00,"D","Classy Tea Party","Meet at East Campus (62), Talbot Lounge","What are you doing now? Not being classy if you aren't at the classy tea party. Come and have some tea with us.",,
"April 9, 2011",20:00:00,22:00:00,"F","Graffiti Skills","Phi Sigma Kappa, 487 Commonwealth Ave., Boston","Ready to unleash your rebellious side? We've got the spray paint, you bring the mad skillz. Come tag our walls as our party music starts to pump. 3rd stop on Saferide Boston East.","42.349264","-71.094216"
"April 9, 2011",20:00:00,22:00:00,"FO","Watch “Die Hard” with the Pikes","Room 4-237","Come watch “Die Hard” with the brothers of Pi Kappa Alpha. Snacks will be offered. All are welcome.",,
"April 9, 2011",20:00:00,22:00:00,"D","French House Board Games Night","New House (W70), House 5, 5th Floor, French House Lounge","Settlers of Catan, Scrabble, Chinese Checkers - you can also have smoothies with your Bananagrams and your Apples to Apples.","42.35489693227697","-71.10087633132935"
"April 9, 2011",20:00:00,22:00:00,"F","PKT Poker Shootout","Phi Kappa Theta, 229 Commonwealth Ave., Boston","PKT's the name, Hold'em is the game. Before checking out the night's parties, put your poker skills to the test. Hundreds of “dollars” are up for grabs! Call (317) PKT-RIDE for transportation. Of course, there'll be food.","42.351158","-71.082251"
"April 9, 2011",20:00:00,22:00:00,"D","Jam Session with Muffin","Senior House (E2)","The senior haus music room is a place for experiences and journeys. Experience it for yourself by listening in, or better yet, joining in on an open jam session with senior haus residents and friends. ","42.35998679669178","-71.08684301376343"
"April 9, 2011",20:00:00,22:00:00,"O","Everything You Wanted to Know about Computers (but were Afraid to Ask)","Room 56-114","What actually happens when you click on a desktop icon? What are the differences between various filesystems?  How does out-of-order execution work? Bring your questions for our panel of MIT students, or just come watch....","42.36070822386463","-71.0899543762207"
"April 9, 2011",20:00:00,22:00:00,"O","Battle of the Bands","Student Center (W20), 2nd Floor, Lobdell Dining Hall","Battle of the Bands is back! Come check out hottest MIT bands as they duke it out on stage for the grand prize. Doors open at 7:30pm, concert at 8pm. Get ready to rock! Sponsored by MIT Live Music Connection.","42.35900968569363","-71.09445244073868"
"April 9, 2011",20:00:00,22:30:00,"D","Get Em Bodied Pre-Party","New House (W70), House 2, 5th Floor Lounge","Come dance the early night away and get warmed up for a long last night of fun! We like to break it down on the dance floor so come show us what you got!","42.355340924401","-71.10052227973938"
"April 9, 2011",20:00:00,23:00:00,"D","Ultimate on the Turf","Meet at Burton-Conner House (W51)","No Lights? No problem. Our frisbees glow in the dark! Come toss some disc. Meet at the Burton-Conner desk or join us on the Barry Astroturf Field (in between du Pont tennis courts and Henry Steinbrenner Track). ","42.35588005347749","-71.09825849533081"
"April 9, 2011",20:17:00,21:17:00,"D","Spontaneous Dessert Assemblage","Random Hall (NW61)","Try combining Nutella, peanut-butter and bananas. Create a marshmallow-cemented structure of graham-crackers and Twizzlers standing testament to your glory until devoured. Or just fry things and see what's delicious. Bring your creativity - we’ve got the food. ","42.362035","-71.098074"
"April 9, 2011",20:30:00,21:30:00,"F","Iron Chef","pika, 69 Chestnut St., Cambridge","We have a great kitchen and lots of supplies. Are you creative enough to win? Follow the orange flags from Simmons (W79) to pika!","42.356355751762926","-71.1083436012268"
"April 9, 2011",20:30:00,22:30:00,,"Hillel Ice Cream Trip to JP Licks on Newbury St.","Meet at the Religious Activities Center (W11)","Treat your taste buds to the finest ice cream Boston has to offer! We'll head over from the Hillel Center in W11 and, as a group, cross the Charles River to enter the land flowing with milk, ice cream, and honey.","42.35819508458667","-71.09351634979248"
"April 9, 2011",20:41:00,21:11:00,"G","Isha Prayer","Religious Activities Center (W11), 1st Floor, Musallah","Come pray with other MIT Muslims.",,
"April 9, 2011",20:47:00,21:47:00,"D","Coffee 'n Physics","Random Hall (NW61)","Ever wanted to know about the secrets of quantum mechanics? Ever wanted coffee? Come satisfy both of these long-held, latent desires (and I KNOW you've latently desired both coffee and physics knowledge) on Random's very own Pecker floor!","42.362035","-71.098074"
"April 9, 2011",21:00:00,00:00:00,"RO","Anime Movie: Summer Wars","Student Center (W20), 3rd Floor, Coffeehouse","MIT Anime presents “Summer Wars,” the award-winning anime film, in Japanese with English subtitles. (The movie was presented at MIT last year by the director!) Snacks provided; afterward, learn to play Hanafuda, the Japanese card game featured in the movie!","42.35903545149308","-71.09042644500732"
"April 9, 2011",21:00:00,00:00:00,"F","Theta Xi Poker Night","Theta Xi, 64 Bay State Rd., Boston","Come enjoy a night in Vegas as we host our annual CPW poker tournament, featuring tons of prizes! Sit down with some refreshing drinks as you risk it all for a chance to win big! ","42.349763","-71.095896"
"April 9, 2011",21:00:00,00:00:00,"F","The Zeta Psi Challenge","Zeta Psi, 233 Mass Ave., Cambridge","Do you have what it takes to compete with the best of Zeta Psi? Take us on in a game of Halo, poker, or perhaps unicycling, you name it!","42.36174674733808","-71.0971212387085"
"April 9, 2011",21:00:00,02:00:00,"F","NDurance - Can You Handle It?","Nu Delta, 460 Beacon St., Boston","THIS IS IT!! The mother of parties with the bosses of dance. Come to a real party and see how the brothers of Nu Delta really get down. End your Saturday right.","42.35153517584081","-71.08783006668091"
"April 9, 2011",21:00:00,22:00:00,"F","Get ready for the Jungle Party!","Phi Delta Theta, 97 Bay State Rd., Boston","Spray paint T-shirts. Make your own jungle themed apparel. ","42.350334","-71.097379"
"April 9, 2011",21:00:00,23:00:00,"D","Reverse Engineering","East Campus Courtyard (between Buildings 62 and 64)","Do you know how pianos are made? Neither do we, but we sure know how to DESTROY them. Come try on our safety gear and help out.","42.36046246388981","-71.08853816986084"
"April 9, 2011",21:00:00,23:30:00,"F","Watching “Back to the Future 2”","Beta Theta Pi, 119 Bay State Rd., Boston","Come relax and watch a classic. We’ll have snacks.","42.3502982579399","-71.09844088554382"
"April 9, 2011",21:00:00,23:59:00,"D","Mocktail Party","New House (W70), House 3, 5th Floor Lounge","You're classy enough for a cocktail party, but the law won't let you set foot inside a bar, no matter how sharp your tuxedo, and no matter how up your do. So we have a (legal) solution. The Mocktail Party: all of the class of the cocktail party, but without the shame of being turned away at the door.","42.355023787489614","-71.10053300857544"
"April 9, 2011",21:15:00,"?","F","Thetan Made Board Games","Epsilon Theta, 259 St. Paul St., Brookline","Unleash undead hordes, summon Cthulhu, run your own theater, and survive a zombie-ghost-raptor onslaught in board games made by MIT students. Meet us at Lobby 7 to catch our Big Silver Van to Epsilon Theta.",,"Meet us at Lobby 7 to catch our Big Silver Van to Epsilon Theta."
"April 9, 2011",21:17:00,22:17:00,"D","Rocky Horrible's Sing-Back Blog","Random Hall (NW61)","Think Dr. Horrible is a beautiful, amazing, inviolable work of perfect art? Please, please, please go somewhere else. Anyone else? Come join us in yelling at a perfectly nice movie that has done absolutely nothing to deserve it.","42.362035","-71.098074"
"April 9, 2011",21:22:00,22:22:00,"F","Leisure Seizure LED Funkfest","TPC Systems, 253 Commonwealth Ave., Boston","Watch DJ Puckle-Buckle spin his very own wheels of steel, the ones and twos, before the great monolith that is our 2160-pixel LED wall. Heralded as ""A Testament to the Photoelectric Effect"" by some physics dude. Smoking jackets and lay-z-boy recliners provided.",,
"April 9, 2011",21:30:00,00:30:00,"D","Extreme Mafia","Phoenix Group (NW-35)","MUHAHAHAHA! The time is now to save the town or take it down. ","42.358464637460195","-71.10154151916504"
"April 9, 2011",21:30:00,02:00:00,"D","Castle Movie Marathon","Phoenix Group (NW35)","There's no such thing as too many turrets! Viewers' choice from “Princess Bride,” “Howl's Moving Castle,” “Monty Python,” “Indiana Jones,” “Young Frankenstein,” “Van Helsing” and more!!","42.35848049347558","-71.1014986038208"
"April 9, 2011",21:30:00,22:30:00,"D","Chocoholics Non-Anonymous","Phoenix Group (NW35)","Chocolate mousse, chocolate cake, just plain chocolate, chocolate chip cookies, chocolate ice cream, chocolate brownies, chocolate chocolate chocolate!!","42.35848049347558","-71.10156297683716"
"April 9, 2011",21:30:00,23:00:00,"F","Hair Dye","pika, 69 Chestnut St., Cambridge","Don't leave CPW with the hair color you started with! Experiment with one or many bright colors or try Henna, a beautiful natural reddish dye. Follow the orange flags from Simmons (W79) to pika.","42.35638746485392","-71.10832214355469"
"April 9, 2011",22:00:00,00:00:00,"A","Experimental Study Group Puzzle Hunt","Room 24-612","Experimental Study Group (ESG) is running a puzzle hunt, a team puzzle competition where half the challenge is in discovering how the puzzles work! Our mini hunt should take about 2 hours to complete. We'll make teams on-site. Beginners and veterans welcome!","42.36068444068327","-71.09190702438354"
"April 9, 2011",22:00:00,01:00:00,"F","Beach Rave Party","Delta Kappa Epsilon, 403 Memorial Dr., Cambridge","It's a beach. It's a rave. ITS A BEACH RAVE PARTY! Come to one of the hottest parties on this side of the river! Featuring some of the best DJ's in the Boston area, it's on till the break of dawn!!","42.356205114362105","-71.09702467918396"
